Región,Municipio,Colonia ,Codigo Postal
Estado de México,Coacalco de Berriozábal,Fuentes de San Francisco,55700
Estado de México,Coacalco de Berriozábal,El Laurel (El Gigante),55700
Estado de México,Coacalco de Berriozábal,La Cualac,55700
Estado de México,Coacalco de Berriozábal,Villa Florencia,55700
Estado de México,Coacalco de Berriozábal,Sirapark,55700
Estado de México,Coacalco de Berriozábal,San Francisco Coacalco (Cabecera Municipal),55700
Estado de México,Coacalco de Berriozábal,Santander,55700
Estado de México,Coacalco de Berriozábal,Jajalpa,55700
Estado de México,Coacalco de Berriozábal,El Toloache,55700
Estado de México,Coacalco de Berriozábal,Hacienda Capultitla,55700
Estado de México,Coacalco de Berriozábal,Colonial Coacalco,55700
Estado de México,Coacalco de Berriozábal,Hacienda Cruztitla II,55700
Estado de México,Coacalco de Berriozábal,Secretos (Chabacano),55700
Estado de México,Coacalco de Berriozábal,República Mexicana,55705
Estado de México,Coacalco de Berriozábal,Ex-Rancho San Felipe,55707
Estado de México,Coacalco de Berriozábal,Lomas San Felipe,55707
Estado de México,Coacalco de Berriozábal,La Besana,55707
Estado de México,Coacalco de Berriozábal,Ejidal,55707
Estado de México,Coacalco de Berriozábal,Calpulli del Valle,55707
Estado de México,Coacalco de Berriozábal,El Obelisco,55707
Estado de México,Coacalco de Berriozábal,La Cima,55707
Estado de México,Coacalco de Berriozábal,Hidalgo,55708
Estado de México,Coacalco de Berriozábal,COOR Coacalco,55709
Estado de México,Coacalco de Berriozábal,Conjunto San Diego,55709
Estado de México,Coacalco de Berriozábal,El Gigante (San José),55709
Estado de México,Coacalco de Berriozábal,El Tercer Gigante (imevis),55709
Estado de México,Coacalco de Berriozábal,Villas Gigante,55709
Estado de México,Coacalco de Berriozábal,El Gigante (imevis),55709
Estado de México,Coacalco de Berriozábal,Arcos las Torres,55710
Estado de México,Coacalco de Berriozábal,"Sección Jardín ""Las Plazas"" (Unidad Coacalco)",55710
Estado de México,Coacalco de Berriozábal,Villa de las Flores 2a Sección (Unidad Coacalco),55710
Estado de México,Coacalco de Berriozábal,Villa de las Flores 1a Sección (Unidad Coacalco),55710
Estado de México,Coacalco de Berriozábal,"Residencial Las Dalias I,II,III Y IV",55710
Estado de México,Coacalco de Berriozábal,Rancho la Providencia,55710
Estado de México,Coacalco de Berriozábal,Las Rosas,55710
Estado de México,Coacalco de Berriozábal,San Francisco Coacalco (Sección Hacienda),55712
Estado de México,Coacalco de Berriozábal,Dalias,55712
Estado de México,Coacalco de Berriozábal,San Francisco Coacalco (Sección Héroes),55712
Estado de México,Coacalco de Berriozábal,Ampliación Villa de Reyes,55713
Estado de México,Coacalco de Berriozábal,La Floresta,55713
Estado de México,Coacalco de Berriozábal,Rincón de las Fuentes,55713
Estado de México,Coacalco de Berriozábal,Villa de Reyes,55713
Estado de México,Coacalco de Berriozábal,Rinconada Coacalco,55713
Estado de México,Coacalco de Berriozábal,Niños Héroes,55714
Estado de México,Coacalco de Berriozábal,Los Olivos,55714
Estado de México,Coacalco de Berriozábal,San Lorenzo Tetlixtac,55714
Estado de México,Coacalco de Berriozábal,Los Almendros,55714
Estado de México,Coacalco de Berriozábal,Potrero II,55714
Estado de México,Coacalco de Berriozábal,Tetlacolili,55714
Estado de México,Coacalco de Berriozábal,Rincón Coahuilense,55714
Estado de México,Coacalco de Berriozábal,Independencia,55714
Estado de México,Coacalco de Berriozábal,Hacienda San Pablo,55714
Estado de México,Coacalco de Berriozábal,El Arenal o El Pantano,55715
Estado de México,Coacalco de Berriozábal,Los Capulines,55715
Estado de México,Coacalco de Berriozábal,Los Sabinos II,55715
Estado de México,Coacalco de Berriozábal,La Magdalena Huizachitla,55715
Estado de México,Coacalco de Berriozábal,Jardines de San José 1a Secc,55716
Estado de México,Coacalco de Berriozábal,Jardines de San José 2a Secc,55716
Estado de México,Coacalco de Berriozábal,Sección las Villas (Unidad Coacalco),55716
Estado de México,Coacalco de Berriozábal,Periodistas Revolucionarios,55717
Estado de México,Coacalco de Berriozábal,El Chaparral,55717
Estado de México,Coacalco de Berriozábal,Rancho la Palma 2a Sección,55717
Estado de México,Coacalco de Berriozábal,Rancho la Palma 4a. Sección,55717
Estado de México,Coacalco de Berriozábal,El Laurel,55717
Estado de México,Coacalco de Berriozábal,Ex-Hacienda San Felipe 3a. Sección,55717
Estado de México,Coacalco de Berriozábal,Ex-Hacienda San Felipe 1a. Sección,55717
Estado de México,Coacalco de Berriozábal,Bosques del Valle 1a Sección,55717
Estado de México,Coacalco de Berriozábal,Bosques del Valle 2a Sección,55717
Estado de México,Coacalco de Berriozábal,Las Bugambilias,55717
Estado de México,Coacalco de Berriozábal,Los Portales Poniente,55717
Estado de México,Coacalco de Berriozábal,Rancho la Palma 3a Sección,55717
Estado de México,Coacalco de Berriozábal,Rancho la Palma 1a Sección,55717
Estado de México,Coacalco de Berriozábal,Los Portales Oriente,55717
Estado de México,Coacalco de Berriozábal,Ex-Hacienda San Felipe 2a. Sección,55717
Estado de México,Coacalco de Berriozábal,Coacalco,55718
Estado de México,Coacalco de Berriozábal,Potrero la Laguna 2a Sección,55718
Estado de México,Coacalco de Berriozábal,Privada las Garzas,55718
Estado de México,Coacalco de Berriozábal,Potrero Popular II,55718
Estado de México,Coacalco de Berriozábal,Potrero la Laguna 1a Sección,55718
Estado de México,Coacalco de Berriozábal,Joyas de Coacalco,55718
Estado de México,Coacalco de Berriozábal,Santa María II,55718
Estado de México,Coacalco de Berriozábal,La Guadalupana,55718
Estado de México,Coacalco de Berriozábal,Santa María III,55718
Estado de México,Coacalco de Berriozábal,Potrero Popular I,55718
Estado de México,Coacalco de Berriozábal,Unidad José María Morelos y Pavón,55718
Estado de México,Coacalco de Berriozábal,Las Garzas,55718
Estado de México,Coacalco de Berriozábal,Potrero I,55718
Estado de México,Coacalco de Berriozábal,Los Cedros I y II,55718
Estado de México,Coacalco de Berriozábal,Santa María I,55719
Estado de México,Coacalco de Berriozábal,Rinconada San Felipe I,55719
Estado de México,Coacalco de Berriozábal,Plaza las Flores,55719
Estado de México,Coacalco de Berriozábal,Rinconada San Felipe II,55719
Estado de México,Coacalco de Berriozábal,San Rafael Coacalco,55719
Estado de México,Coacalco de Berriozábal,El Pantano,55719
Estado de México,Coacalco de Berriozábal,Parque Residencial Coacalco 3a Sección,55720
Estado de México,Coacalco de Berriozábal,Parque Residencial Coacalco 1a Sección,55720
Estado de México,Coacalco de Berriozábal,Parque Residencial Coacalco 2a Sección,55720
Estado de México,Coacalco de Berriozábal,Villa Florida,55726
Estado de México,Coacalco de Berriozábal,Hacienda del Teruel,55726
Estado de México,Coacalco de Berriozábal,Valle Florido,55726
Estado de México,Coacalco de Berriozábal,Star II,55726
Estado de México,Coacalco de Berriozábal,Granjas San Cristóbal,55726
Estado de México,Coacalco de Berriozábal,Star I,55726
Estado de México,Coacalco de Berriozábal,La Vista,55726
Estado de México,Coacalco de Berriozábal,El Oasis,55728
Estado de México,Coacalco de Berriozábal,COOR Granjas,55728
Estado de México,Coacalco de Berriozábal,Las Brisas,55728
Estado de México,Coacalco de Berriozábal,Camino Real (imevis),55728
Estado de México,Coacalco de Berriozábal,El Granero,55728
Estado de México,Coacalco de Berriozábal,Sitatyr Arboledas,55729
Estado de México,Coacalco de Berriozábal,Los Sabinos I,55729
Estado de México,Coacalco de Berriozábal,Villa las Manzanas,55730
Estado de México,Coacalco de Berriozábal,La Aurora,55736
Estado de México,Coacalco de Berriozábal,Lomas de Coacalco 1a. Sección,55736
Estado de México,Coacalco de Berriozábal,Lomas de Coacalco 2a. Sección (Bosques),55736
Estado de México,Coacalco de Berriozábal,Chalmita,55736
Estado de México,Coacalco de Berriozábal,Mediterraneo,55737
Estado de México,Coacalco de Berriozábal,Conjunto Jalatlaco,55737
Estado de México,Coacalco de Berriozábal,Hacienda Taxco Viejo,55738
Estado de México,Coacalco de Berriozábal,Xalatlaco (Imevis),55738
Estado de México,Coacalco de Berriozábal,Loma Bonita,55738
Estado de México,Coacalco de Berriozábal,El Ranchito (imevis),55738
Estado de México,Coacalco de Berriozábal,Arte y Publicidad Miguel Hidalgo,55738
Estado de México,Coacalco de Berriozábal,Asociación de Comerciantes de Coacalco,55738
Estado de México,Coacalco de Berriozábal,Bonito Coacalco II (La Loma),55738
Estado de México,Coacalco de Berriozábal,Los Acuales,55739
Estado de México,Tecámac,Tecámac de Felipe Villanueva Centro,55740
Estado de México,Tecámac,El Calvario,55740
Estado de México,Tecámac,Galaxias el Llano,55740
Estado de México,Tecámac,Hacienda del Bosque,55743
Estado de México,Tecámac,Isidro Fabela,55743
Estado de México,Tecámac,La Palma,55743
Estado de México,Tecámac,Real Granada,55743
Estado de México,Tecámac,Rancho la Luz,55743
Estado de México,Tecámac,San Nicolás la Redonda,55743
Estado de México,Tecámac,San Pedro Potzohuacan,55744
Estado de México,Tecámac,Ampliación San Jerónimo,55745
Estado de México,Tecámac,Nuevo México,55745
Estado de México,Tecámac,San Jerónimo Xonacahuacan,55745
Estado de México,Tecámac,Jardines de Xonacahuacan,55745
Estado de México,Tecámac,Ex Hacienda San Miguel Tenopala,55746
Estado de México,Tecámac,Santa Cruz Tecámac,55746
Estado de México,Tecámac,Rancho la Capilla,55746
Estado de México,Tecámac,San Pablo Tecalco,55747
Estado de México,Tecámac,Nueva Santa María (De San Pablo Tecalco),55747
Estado de México,Tecámac,San Isidro Citlalcóatl,55747
Estado de México,Tecámac,San Antonio de San Pablo Tecalco,55747
Estado de México,Tecámac,San José,55748
Estado de México,Tecámac,San Mateo Tecalco,55748
Estado de México,Tecámac,Primero de Marzo,55748
Estado de México,Tecámac,Ampliación Ejido de Tecámac,55748
Estado de México,Tecámac,Ejido de Tecámac,55748
Estado de México,Tecámac,San Martín Azcatepec,55748
Estado de México,Tecámac,Los Olivos,55748
Estado de México,Tecámac,Los Olivos,55748
Estado de México,Tecámac,Jema,55748
Estado de México,Tecámac,5 de Mayo,55749
Estado de México,Tecámac,Electricistas,55749
Estado de México,Tecámac,Sierra Hermosa,55749
Estado de México,Tecámac,Hueyotenco,55749
Estado de México,Tecámac,Villa del Real,55749
Estado de México,Tecámac,Ampliación 5 de Mayo,55749
Estado de México,Tecámac,Hacienda Esmeralda,55749
Estado de México,Tecámac,Vista Hermosa,55749
Estado de México,Tecámac,Texcaltitla,55749
Estado de México,Tecámac,Ixotitla,55749
Estado de México,Tecámac,Del Catillo,55749
Estado de México,Tecámac,Jardines de Tecámac,55749
Estado de México,Tecámac,Nueva Santa María,55749
Estado de México,Tecámac,La Nopalera,55749
Estado de México,Tecámac,Azul,55749
Estado de México,Tecámac,Santa María Ajoloapan,55750
Estado de México,Tecámac,San Juan Pueblo Nuevo,55752
Estado de México,Tecámac,Paseos de Tecámac,55754
Estado de México,Tecámac,Santo Domingo Ajoloapan,55754
Estado de México,Tecámac,Loma de San Jerónimo (Ampliación Santo Domingo),55754
Estado de México,Tecámac,Los Reyes Acozac,55755
Estado de México,Tecámac,El Calvario de Reyes Acozac,55755
Estado de México,Tecámac,Guadalupe de Reyes Acozac,55755
Estado de México,Tecámac,La Michapa,55755
Estado de México,Tecámac,San Miguel,55755
Estado de México,Tecámac,La Campiña,55755
Estado de México,Tecámac,Buenavista,55755
Estado de México,Tecámac,La Palma de Reyes,55755
Estado de México,Tecámac,Progreso,55755
Estado de México,Tecámac,San Lucas Xolox,55757
Estado de México,Tecámac,Ejidal,55757
Estado de México,Tecámac,Ampliación la Palma (Zona Industrial),55758
Estado de México,Tecámac,Mexicanos Unidos,55760
Estado de México,Tecámac,Magisterial,55760
Estado de México,Tecámac,Atlautenco,55760
Estado de México,Tecámac,El Calvario de Ozumbilla,55760
Estado de México,Tecámac,San Francisco Cuautliquixca,55760
Estado de México,Tecámac,Santa María Ozumbilla,55760
Estado de México,Tecámac,Portal Ojo de Agua,55760
Estado de México,Tecámac,Los Héroes Tecámac,55763
Estado de México,Tecámac,Los Héroes Tecámac II,55764
Estado de México,Tecámac,Los Héroes Ozumbilla,55764
Estado de México,Tecámac,Nuevo Paraíso,55764
Estado de México,Tecámac,Margarito F. Ayala,55764
Estado de México,Tecámac,La Cañada,55765
Estado de México,Tecámac,Los Héroes San Pablo,55765
Estado de México,Tecámac,Jesús Romero Flores,55765
Estado de México,Tecámac,México Independiente,55765
Estado de México,Tecámac,21 de Agosto,55765
Estado de México,Tecámac,10 de Junio,55765
Estado de México,Tecámac,Soto y Gama,55765
Estado de México,Tecámac,Granjas Valle de Guadalupe,55765
Estado de México,Tecámac,Nueva Tlalnepantla,55765
Estado de México,Tecámac,Esmeralda,55765
Estado de México,Tecámac,Lomas de Tecámac,55765
Estado de México,Tecámac,Ampliación Ozumbilla,55766
Estado de México,Tecámac,Valle San Pedro Urbi Villa del Campo,55767
Estado de México,Tecámac,Real Carrara,55767
Estado de México,Tecámac,Paseos del Bosque,55767
Estado de México,Tecámac,Conjunto urbano Real Verona,55767
Estado de México,Tecámac,Punta Palermo,55767
Estado de México,Tecámac,Los Arcos,55767
Estado de México,Tecámac,Real del Cid,55767
Estado de México,Tecámac,Real Castell,55767
Estado de México,Tecámac,Real del Sol,55767
Estado de México,Tecámac,Real Toscana,55767
Estado de México,Tecámac,Bosques de los Héroes,55767
Estado de México,Tecámac,Loma Bonita,55767
Estado de México,Tecámac,Santa Cruz,55767
Estado de México,Tecámac,Real Firenze,55767
Estado de México,Tecámac,La Azteca,55768
Estado de México,Tecámac,Tezontla,55768
Estado de México,Tecámac,Cuauhtémoc,55768
Estado de México,Tecámac,Lomas de Ozumbilla,55768
Estado de México,Tecámac,Vista Hermosa (De Ozumbilla),55768
Estado de México,Tecámac,San Antonio (de San Francisco Cuautliquixca),55768
Estado de México,Tecámac,Norchuca,55769
Estado de México,Tecámac,Rinconada San Pedro,55770
Estado de México,Tecámac,Ojo de Agua,55770
Estado de México,Tecámac,El Terromote,55770
Estado de México,Tecámac,San Pedro Atzompa,55770
Estado de México,Tecámac,Hacienda Provenzal,55773
Estado de México,Tecámac,Lomas de San Pedro Atzompa,55776
Estado de México,Tecámac,Ampliación de la Concepción,55778
Estado de México,Jaltenco,San Martín,55780
Estado de México,Jaltenco,San Andrés Jaltenco,55780
Estado de México,Jaltenco,Alborada Jaltenco CTM XI,55783
Estado de México,Jaltenco,Privadas del Sol,55783
Estado de México,Jaltenco,Pro Vivienda,55783
Estado de México,Jaltenco,Bahías de Jaltenco,55783
Estado de México,Jaltenco,La Lagunilla,55784
Estado de México,Tonanitla,Villas de Santa María,55785
Estado de México,Tonanitla,San Juan Zacazontla,55785
Estado de México,Tonanitla,Santa María Tonanitla,55785
Estado de México,Tonanitla,La Asunción,55786
Estado de México,Tonanitla,Villas de Tonanitla,55787
Estado de México,Nextlalpan,San Miguel Xaltocan,55790
Estado de México,Nextlalpan,Central,55790
Estado de México,Nextlalpan,Las Malvinas,55793
Estado de México,Nextlalpan,San Estebán Ecatitlan,55793
Estado de México,Nextlalpan,San Francisco Molonco,55793
Estado de México,Nextlalpan,San Pedro Miltenco,55793
Estado de México,Nextlalpan,Macan,55794
Estado de México,Nextlalpan,Xaltocan,55794
Estado de México,Nextlalpan,Los Pastales,55795
Estado de México,Nextlalpan,Granja la Laguna,55795
Estado de México,Nextlalpan,Los Aguiluchos,55796
Estado de México,Nextlalpan,San Antonio (El Oasis),55796
Estado de México,Nextlalpan,Paseos del Valle,55796
Estado de México,Nextlalpan,Pozos y Vías (Fracción Diecisiete A),55796
Estado de México,Nextlalpan,Prados San Francisco,55796
Estado de México,Nextlalpan,Tierra Santa Inés,55796
Estado de México,Nextlalpan,Ex-hacienda Santa Inés,55796
Estado de México,Nextlalpan,Santiago Atocan,55797
Estado de México,Nextlalpan,San Juan Atenanco,55797
Estado de México,Nextlalpan,San Mateo Acuitlapilco,55799
Estado de México,Nextlalpan,Cuatro Caballerías,55799
Estado de México,Teotihuacán,San Juan Teotihuacan de Arista,55800
Estado de México,Teotihuacán,Acatitla,55803
Estado de México,Teotihuacán,Nueva San Pedro,55803
Estado de México,Teotihuacán,El Tejocote,55803
Estado de México,Teotihuacán,Colatitla,55803
Estado de México,Teotihuacán,Huepalco,55803
Estado de México,Teotihuacán,Purificación,55804
Estado de México,Teotihuacán,Puxtla,55805
Estado de México,Teotihuacán,Nueva Teotihuacan,55806
Estado de México,Teotihuacán,Nueva Evangelista,55806
Estado de México,Teotihuacán,Villas de Teotihuacan,55807
Estado de México,Teotihuacán,Militar,55807
Estado de México,Teotihuacán,El Mirador,55807
Estado de México,Teotihuacán,Oxtoyáhuatl (Barrio Purificación),55810
Estado de México,Teotihuacán,Santa María Cozotlán,55810
Estado de México,Teotihuacán,San Juan Evangelista,55816
